City,Year,Sport,Discipline,Event,Athlete,Gender,Country_Code,Country,Event_gender,Medal
Seoul,1988,Gymnastics,Artistic G.,vault,Sylvio Kroll,Men,GDR,East Germany,M,Silver
Seoul,1988,Gymnastics,Artistic G.,floor exercises,Daniela Silivas,Women,ROU,Romania,W,Gold
Seoul,1988,Gymnastics,Artistic G.,horizontal bar,Holger Behrendt,Men,GDR,East Germany,M,Bronze
Seoul,1988,Gymnastics,Artistic G.,rings,Sven Tippelt,Men,GDR,East Germany,M,Bronze
Seoul,1988,Gymnastics,Artistic G.,team competition,Svetlana Boginskaya,Women,URS,Soviet Union,W,Gold
Seoul,1988,Gymnastics,Artistic G.,pommel horse,Dmitri Bilozerchev,Men,URS,Soviet Union,M,Gold
Seoul,1988,Gymnastics,Artistic G.,floor exercises,Yukio Iketani,Men,JPN,Japan,M,Bronze
Seoul,1988,Gymnastics,Artistic G.,uneven bars,Daniela Silivas,Women,ROU,Romania,W,Gold
Seoul,1988,Gymnastics,Artistic G.,team competition,Olga Strazheva,Women,URS,Soviet Union,W,Gold
Seoul,1988,Gymnastics,Artistic G.,team competition,Dörte Thümmler,Women,GDR,East Germany,W,Bronze
Seoul,1988,Gymnastics,Artistic G.,team competition,Gabriela Potorac,Women,ROU,Romania,W,Silver
Seoul,1988,Gymnastics,Artistic G.,parallel bars,Sven Tippelt,Men,GDR,East Germany,M,Bronze
Seoul,1988,Gymnastics,Artistic G.,team competition,Svetlana Baitova,Women,URS,Soviet Union,W,Gold
Seoul,1988,Gymnastics,Artistic G.,team competition,Bettina Schieferdecker,Women,GDR,East Germany,W,Bronze
Seoul,1988,Gymnastics,Artistic G.,rings,Holger Behrendt,Men,GDR,East Germany,M,Gold
Seoul,1988,Gymnastics,Artistic G.,team competition,Vladimir Artemov,Men,URS,Soviet Union,M,Gold
Seoul,1988,Gymnastics,Artistic G.,vault,Gabriela Potorac,Women,ROU,Romania,W,Silver
Seoul,1988,Gymnastics,Artistic G.,floor exercises,Diana Doudeva,Women,BUL,Bulgaria,W,Bronze
Seoul,1988,Gymnastics,Artistic G.,uneven bars,Dagmar Kersten,Women,GDR,East Germany,W,Silver
Seoul,1988,Gymnastics,Artistic G.,team competition,Dagmar Kersten,Women,GDR,East Germany,W,Bronze
Seoul,1988,Gymnastics,Artistic G.,team competition,Vladimir Novikov,Men,URS,Soviet Union,M,Gold
Seoul,1988,Gymnastics,Artistic G.,team competition,Elena Shushunova,Women,URS,Soviet Union,W,Gold
Seoul,1988,Gymnastics,Artistic G.,team competition,Ulf Hoffmann,Men,GDR,East Germany,M,Silver
Seoul,1988,Gymnastics,Artistic G.,vault,Svetlana Boginskaya,Women,URS,Soviet Union,W,Gold
Seoul,1988,Gymnastics,Artistic G.,balance beam,Daniela Silivas,Women,ROU,Romania,W,Gold
Seoul,1988,Gymnastics,Artistic G.,floor exercises,Serguei Kharikov,Men,URS,Soviet Union,M,Gold
Seoul,1988,Gymnastics,Artistic G.,vault,Jong-hoon Park,Men,KOR,"Korea, South",M,Bronze
Seoul,1988,Gymnastics,Artistic G.,team competition,Takahiro Yamada,Men,JPN,Japan,M,Bronze
Seoul,1988,Gymnastics,Artistic G.,team competition,Dmitri Bilozerchev,Men,URS,Soviet Union,M,Gold
Seoul,1988,Gymnastics,Artistic G.,team competition,Ulrike Klotz,Women,GDR,East Germany,W,Bronze
Seoul,1988,Gymnastics,Artistic G.,team competition,Yukio Iketani,Men,JPN,Japan,M,Bronze
Seoul,1988,Gymnastics,Artistic G.,individual all-round,Svetlana Boginskaya,Women,URS,Soviet Union,W,Bronze
Seoul,1988,Gymnastics,Artistic G.,horizontal bar,Marius Costel Gherman,Men,ROU,Romania,M,Bronze
Seoul,1988,Gymnastics,Artistic G.,team competition,Koichi Mizushima,Men,JPN,Japan,M,Bronze
Seoul,1988,Gymnastics,Artistic G.,pommel horse,Zsolt Borkai,Men,HUN,Hungary,M,Gold
Seoul,1988,Gymnastics,Artistic G.,team competition,Serguei Kharikov,Men,URS,Soviet Union,M,Gold
Seoul,1988,Gymnastics,Artistic G.,individual all-round,Vladimir Artemov,Men,URS,Soviet Union,M,Gold
Seoul,1988,Gymnastics,Artistic G.,balance beam,Gabriela Potorac,Women,ROU,Romania,W,Bronze
Seoul,1988,Gymnastics,Artistic G.,team competition,Sven Tippelt,Men,GDR,East Germany,M,Silver
Seoul,1988,Gymnastics,Artistic G.,team competition,Hiriyuki Konishi,Men,JPN,Japan,M,Bronze
Seoul,1988,Gymnastics,Artistic G.,pommel horse,Lubomir Geraskov,Men,BUL,Bulgaria,M,Gold
Seoul,1988,Gymnastics,Artistic G.,floor exercises,Vladimir Artemov,Men,URS,Soviet Union,M,Silver
Seoul,1988,Gymnastics,Artistic G.,uneven bars,Elena Shushunova,Women,URS,Soviet Union,W,Bronze
Seoul,1988,Gymnastics,Artistic G.,team competition,Daniela Silivas,Women,ROU,Romania,W,Silver
Seoul,1988,Gymnastics,Artistic G.,parallel bars,Valeri Lioukine,Men,URS,Soviet Union,M,Silver
Seoul,1988,Gymnastics,Artistic G.,floor exercises,Svetlana Boginskaya,Women,URS,Soviet Union,W,Silver
Seoul,1988,Gymnastics,Artistic G.,individual all-round,Daniela Silivas,Women,ROU,Romania,W,Silver
Seoul,1988,Gymnastics,Artistic G.,horizontal bar,Valeri Lioukine,Men,URS,Soviet Union,M,Gold
Seoul,1988,Gymnastics,Artistic G.,horizontal bar,Vladimir Artemov,Men,URS,Soviet Union,M,Gold
Seoul,1988,Gymnastics,Artistic G.,individual all-round,Valeri Lioukine,Men,URS,Soviet Union,M,Silver
Seoul,1988,Gymnastics,Artistic G.,team competition,Celestina Popa,Women,ROU,Romania,W,Silver
Seoul,1988,Gymnastics,Artistic G.,team competition,Martina Jentsch,Women,GDR,East Germany,W,Bronze
Seoul,1988,Gymnastics,Artistic G.,balance beam,Elena Shushunova,Women,URS,Soviet Union,W,Silver
Seoul,1988,Gymnastics,Artistic G.,vault,Yun Lou,Men,CHN,China,M,Gold
Seoul,1988,Gymnastics,Artistic G.,team competition,Aurelia Dobre,Women,ROU,Romania,W,Silver
Seoul,1988,Gymnastics,Artistic G.,balance beam,Phoebe Lan Mills,Women,USA,United States,W,Bronze
Seoul,1988,Gymnastics,Artistic G.,floor exercises,Yun Lou,Men,CHN,China,M,Bronze
Seoul,1988,Gymnastics,Artistic G.,team competition,Holger Behrendt,Men,GDR,East Germany,M,Silver
Seoul,1988,Gymnastics,Artistic G.,team competition,Eugenia Golea,Women,ROU,Romania,W,Silver
Seoul,1988,Gymnastics,Artistic G.,team competition,Gabriele Fähnrich,Women,GDR,East Germany,W,Bronze
Seoul,1988,Gymnastics,Artistic G.,team competition,Sylvio Kroll,Men,GDR,East Germany,M,Silver
Seoul,1988,Gymnastics,Artistic G.,team competition,Ralf Büchner,Men,GDR,East Germany,M,Silver
Seoul,1988,Gymnastics,Artistic G.,team competition,Andreas Wecker,Men,GDR,East Germany,M,Silver
Seoul,1988,Gymnastics,Artistic G.,rings,Dmitri Bilozerchev,Men,URS,Soviet Union,M,Gold
Seoul,1988,Gymnastics,Artistic G.,team competition,Elena Shevchenko,Women,URS,Soviet Union,W,Gold
Seoul,1988,Gymnastics,Artistic G.,team competition,Vladimir Gogoladze,Men,URS,Soviet Union,M,Gold
Seoul,1988,Gymnastics,Artistic G.,team competition,Camelia Voinea,Women,ROU,Romania,W,Silver
Seoul,1988,Gymnastics,Artistic G.,individual all-round,Elena Shushunova,Women,URS,Soviet Union,W,Gold
Seoul,1988,Gymnastics,Artistic G.,vault,Daniela Silivas,Women,ROU,Romania,W,Bronze
Seoul,1988,Gymnastics,Artistic G.,individual all-round,Dmitri Bilozerchev,Men,URS,Soviet Union,M,Bronze
Seoul,1988,Gymnastics,Artistic G.,team competition,Valeri Lioukine,Men,URS,Soviet Union,M,Gold
Seoul,1988,Gymnastics,Artistic G.,team competition,Daisuke Nishikawa,Men,JPN,Japan,M,Bronze
Seoul,1988,Gymnastics,Artistic G.,team competition,Natalia Lachtchenova,Women,URS,Soviet Union,W,Gold
Seoul,1988,Gymnastics,Rhythmic G.,individual all-round,Marina Lobatch,Women,URS,Soviet Union,W,Gold
Seoul,1988,Gymnastics,Rhythmic G.,individual all-round,Adriana Dunavska,Women,BUL,Bulgaria,W,Silver
Seoul,1988,Gymnastics,Rhythmic G.,individual all-round,Alexandra Timoshenko,Women,URS,Soviet Union,W,Bronze
Seoul,1988,Handball,Handball,handball,Hyun-sook Han,Women,KOR,"Korea, South",W,Gold
Seoul,1988,Handball,Handball,handball,Jozef Holpert,Men,YUG,Yugoslavia,M,Bronze
Seoul,1988,Handball,Handball,handball,Mi-kyung Lim,Women,KOR,"Korea, South",W,Gold
Seoul,1988,Handball,Handball,handball,Yuri Shevtsov,Men,URS,Soviet Union,M,Gold
Seoul,1988,Handball,Handball,handball,Hanne Hogness,Women,NOR,Norway,W,Silver
Seoul,1988,Handball,Handball,handball,Hyun-mee Kim,Women,KOR,"Korea, South",W,Gold
Seoul,1988,Handball,Handball,handball,Ji-hyun Song,Women,KOR,"Korea, South",W,Gold
Seoul,1988,Handball,Handball,handball,Andrey Lavrov,Men,URS,Soviet Union,M,Gold
Seoul,1988,Handball,Handball,handball,Valdemar Novitski,Men,URS,Soviet Union,M,Gold
Seoul,1988,Handball,Handball,handball,Aleksandr Karshakevich,Men,URS,Soviet Union,M,Gold
Seoul,1988,Handball,Handball,handball,Kristin Midthun,Women,NOR,Norway,W,Silver
Seoul,1988,Handball,Handball,handball,Karin Pettersen,Women,NOR,Norway,W,Silver
Seoul,1988,Handball,Handball,handball,Trine Haltvik,Women,NOR,Norway,W,Silver
Seoul,1988,Handball,Handball,handball,Zlatko Portner,Men,YUG,Yugoslavia,M,Bronze
Seoul,1988,Handball,Handball,handball,Zlatko Saracevic,Men,YUG,Yugoslavia,M,Bronze
Seoul,1988,Handball,Handball,handball,Natalya Mitryuk,Women,URS,Soviet Union,W,Bronze
Seoul,1988,Handball,Handball,handball,Veselin Vujovic,Men,YUG,Yugoslavia,M,Bronze
Seoul,1988,Handball,Handball,handball,Aleksandr Rymanov,Men,URS,Soviet Union,M,Gold
Seoul,1988,Handball,Handball,handball,Tae-il Yoon,Men,KOR,"Korea, South",M,Silver
Seoul,1988,Handball,Handball,handball,Svetlana Mankova,Women,URS,Soviet Union,W,Bronze
Seoul,1988,Handball,Handball,handball,Muhamed Memic,Men,YUG,Yugoslavia,M,Bronze
Seoul,1988,Handball,Handball,handball,Marthe Eliasson,Women,NOR,Norway,W,Silver
Seoul,1988,Handball,Handball,handball,Min-hee Suk,Women,KOR,"Korea, South",W,Gold
Seoul,1988,Handball,Handball,handball,Rolando Pusnik,Men,YUG,Yugoslavia,M,Bronze
Seoul,1988,Handball,Handball,handball,Jae-won Kang,Men,KOR,"Korea, South",M,Silver
Seoul,1988,Handball,Handball,handball,Yevgeniya Tovstogan,Women,URS,Soviet Union,W,Bronze
Seoul,1988,Handball,Handball,handball,Alexandre Tuchkin,Men,URS,Soviet Union,M,Gold
Seoul,1988,Handball,Handball,handball,Georgi Sviridenko,Men,URS,Soviet Union,M,Gold
Seoul,1988,Handball,Handball,handball,Natalya Lapitskaya,Women,URS,Soviet Union,W,Bronze
Seoul,1988,Handball,Handball,handball,Myung-soon Kim,Women,KOR,"Korea, South",W,Gold
Seoul,1988,Handball,Handball,handball,Igor Chumak,Men,URS,Soviet Union,M,Gold
Seoul,1988,Handball,Handball,handball,Slobodan Kuzmanovski,Men,YUG,Yugoslavia,M,Bronze
Seoul,1988,Handball,Handball,handball,Annette Skotvoll,Women,NOR,Norway,W,Silver
Seoul,1988,Handball,Handball,handball,Boris Jarak,Men,YUG,Yugoslavia,M,Bronze
Seoul,1988,Handball,Handball,handball,Larisa Karlova,Women,URS,Soviet Union,W,Bronze
Seoul,1988,Handball,Handball,handball,Elina Guseva,Women,URS,Soviet Union,W,Bronze
Seoul,1988,Handball,Handball,handball,Ingrid Steen,Women,NOR,Norway,W,Silver
Seoul,1988,Handball,Handball,handball,Iztok Puc,Men,YUG,Yugoslavia,M,Bronze
Seoul,1988,Handball,Handball,handball,Momir Rnic,Men,YUG,Yugoslavia,M,Bronze
Seoul,1988,Handball,Handball,handball,Irfan Smajlagic,Men,YUG,Yugoslavia,M,Bronze
Seoul,1988,Handball,Handball,handball,Jae-hong Shim,Men,KOR,"Korea, South",M,Silver
Seoul,1988,Handball,Handball,handball,Kyung-hwa Sung,Women,KOR,"Korea, South",W,Gold
Seoul,1988,Handball,Handball,handball,Mi-ha Son,Women,KOR,"Korea, South",W,Gold
Seoul,1988,Handball,Handball,handball,Vyacheslav Atavin,Men,URS,Soviet Union,M,Gold
Seoul,1988,Handball,Handball,handball,Susann Goksor,Women,NOR,Norway,W,Silver
Seoul,1988,Handball,Handball,handball,Elena Nemashkalo,Women,URS,Soviet Union,W,Bronze
Seoul,1988,Handball,Handball,handball,Kyung-soon Kim,Women,KOR,"Korea, South",W,Gold
Seoul,1988,Handball,Handball,handball,Kjerstin Andersen,Women,NOR,Norway,W,Silver
Seoul,1988,Handball,Handball,handball,Young-dae Park,Men,KOR,"Korea, South",M,Silver
Seoul,1988,Handball,Handball,handball,Tatyana Diandigava,Women,URS,Soviet Union,W,Bronze
Seoul,1988,Handball,Handball,handball,Suk-jae Choi,Men,KOR,"Korea, South",M,Silver
Seoul,1988,Handball,Handball,handball,Jae-hwan Kim,Men,KOR,"Korea, South",M,Silver
Seoul,1988,Handball,Handball,handball,Natalya Anisimova,Women,URS,Soviet Union,W,Bronze
Seoul,1988,Handball,Handball,handball,Berit Digre,Women,NOR,Norway,W,Silver
Seoul,1988,Handball,Handball,handball,Tatyana Gorb,Women,URS,Soviet Union,W,Bronze
Seoul,1988,Handball,Handball,handball,Sang-hyo Lee,Men,KOR,"Korea, South",M,Silver
Seoul,1988,Handball,Handball,handball,Do-hun Park,Men,KOR,"Korea, South",M,Silver
Seoul,1988,Handball,Handball,handball,Mikhail Vasiliev,Men,URS,Soviet Union,M,Gold
Seoul,1988,Handball,Handball,handball,Jin-suk Lim,Men,KOR,"Korea, South",M,Silver
Seoul,1988,Handball,Handball,handball,Hanne Hegh,Women,NOR,Norway,W,Silver
Seoul,1988,Handball,Handball,handball,Natalia Morskova,Women,URS,Soviet Union,W,Bronze
Seoul,1988,Handball,Handball,handball,Suk-chang Koh,Men,KOR,"Korea, South",M,Silver
Seoul,1988,Handball,Handball,handball,Heidi Sundal,Women,NOR,Norway,W,Silver
Seoul,1988,Handball,Handball,handball,Karin Singstad,Women,NOR,Norway,W,Silver
Seoul,1988,Handball,Handball,handball,Cathrine Svendsen,Women,NOR,Norway,W,Silver
Seoul,1988,Handball,Handball,handball,Yung-suk Shin,Men,KOR,"Korea, South",M,Silver
Seoul,1988,Handball,Handball,handball,Zinaida Turchina,Women,URS,Soviet Union,W,Bronze
Seoul,1988,Handball,Handball,handball,Vibeke Johnsen,Women,NOR,Norway,W,Silver
Seoul,1988,Handball,Handball,handball,Mirko Basic,Men,YUG,Yugoslavia,M,Bronze
Seoul,1988,Handball,Handball,handball,Konstantin Sharovarov,Men,URS,Soviet Union,M,Gold
Seoul,1988,Handball,Handball,handball,Hyun-suk Roh,Men,KOR,"Korea, South",M,Silver
Seoul,1988,Handball,Handball,handball,Ki-soon Lee,Women,KOR,"Korea, South",W,Gold
Seoul,1988,Handball,Handball,handball,Choon-rye Kim,Women,KOR,"Korea, South",W,Gold
Seoul,1988,Handball,Handball,handball,Valeri Gopin,Men,URS,Soviet Union,M,Gold
Seoul,1988,Handball,Handball,handball,Yuri Nesterov,Men,URS,Soviet Union,M,Gold
Seoul,1988,Handball,Handball,handball,Olga Semenova,Women,URS,Soviet Union,W,Bronze
Seoul,1988,Handball,Handball,handball,Marina Bazanova,Women,URS,Soviet Union,W,Bronze
Seoul,1988,Handball,Handball,handball,Ermin Velic,Men,YUG,Yugoslavia,M,Bronze
Seoul,1988,Handball,Handball,handball,Goran Perkovac,Men,YUG,Yugoslavia,M,Bronze
Seoul,1988,Handball,Handball,handball,Alvaro Nacinovic,Men,YUG,Yugoslavia,M,Bronze
Seoul,1988,Handball,Handball,handball,Young-ki Oh,Men,KOR,"Korea, South",M,Silver
Seoul,1988,Handball,Handball,handball,Natalya Rusnachenko,Women,URS,Soviet Union,W,Bronze
Seoul,1988,Handball,Handball,handball,Mi-sook Kim,Women,KOR,"Korea, South",W,Gold
Seoul,1988,Handball,Handball,handball,Andrei Chumentsev,Men,URS,Soviet Union,M,Gold
Seoul,1988,Hockey,Hockey,hockey,Ki-hyang Cho,Women,KOR,"Korea, South",W,Silver
Seoul,1988,Hockey,Hockey,hockey,Marc Alexander Benninga,Men,NED,Netherlands,M,Bronze
Seoul,1988,Hockey,Hockey,hockey,Hyo-sun Seo,Women,KOR,"Korea, South",W,Silver
Seoul,1988,Hockey,Hockey,hockey,Ok-kyung Han,Women,KOR,"Korea, South",W,Silver
Seoul,1988,Hockey,Hockey,hockey,Kim Small,Women,AUS,Australia,W,Gold
Seoul,1988,Hockey,Hockey,hockey,David Andrew Vince. Faulkner,Men,GBR,United Kingdom,M,Gold
Seoul,1988,Hockey,Hockey,hockey,Martyn Andrew Grimley,Men,GBR,United Kingdom,M,Gold
Seoul,1988,Hockey,Hockey,hockey,Deborah Bowman,Women,AUS,Australia,W,Gold
Seoul,1988,Hockey,Hockey,hockey,Marc Delissen,Men,NED,Netherlands,M,Bronze
Seoul,1988,Hockey,Hockey,hockey,Liane Marianne Tooth,Women,AUS,Australia,W,Gold
Seoul,1988,Hockey,Hockey,hockey,Robert Clift,Men,GBR,United Kingdom,M,Gold
Seoul,1988,Hockey,Hockey,hockey,Bernadette De Beus,Women,NED,Netherlands,W,Bronze
Seoul,1988,Hockey,Hockey,hockey,Frank Leistra,Men,NED,Netherlands,M,Bronze
Seoul,1988,Hockey,Hockey,hockey,Patrick Franciscus Maria Faber,Men,NED,Netherlands,M,Bronze
Seoul,1988,Hockey,Hockey,hockey,Christian Schliemann,Men,FRG,West Germany,M,Silver
Seoul,1988,Hockey,Hockey,hockey,Imran Ahmed Khan Sherwani,Men,GBR,United Kingdom,M,Gold
Seoul,1988,Hockey,Hockey,hockey,Sophie Pauline Von Weiler,Women,NED,Netherlands,W,Bronze
Seoul,1988,Hockey,Hockey,hockey,Veryan Guy Henry Pappin,Men,GBR,United Kingdom,M,Gold
Seoul,1988,Hockey,Hockey,hockey,Hans-henning Fastrich,Men,FRG,West Germany,M,Silver
Seoul,1988,Hockey,Hockey,hockey,Anne Lucia (anneloes) Nieuwewnhuizen,Women,NED,Netherlands,W,Bronze
Seoul,1988,Hockey,Hockey,hockey,Gert Jan Schlatmann,Men,NED,Netherlands,M,Bronze
Seoul,1988,Hockey,Hockey,hockey,Heiner Dopp,Men,FRG,West Germany,M,Silver
Seoul,1988,Hockey,Hockey,hockey,Stephen Alexander. Martin,Men,GBR,United Kingdom,M,Gold
Seoul,1988,Hockey,Hockey,hockey,Andreas Mollandin,Men,FRG,West Germany,M,Silver
Seoul,1988,Hockey,Hockey,hockey,Franciscus Ronaldus Maria Jansen,Men,NED,Netherlands,M,Bronze
Seoul,1988,Hockey,Hockey,hockey,Ekkhard Schmidt-opper,Men,FRG,West Germany,M,Silver
Seoul,1988,Hockey,Hockey,hockey,Russell Simon Garcia,Men,GBR,United Kingdom,M,Gold
Seoul,1988,Hockey,Hockey,hockey,Cees Jaan Diepeveen,Men,NED,Netherlands,M,Bronze
Seoul,1988,Hockey,Hockey,hockey,Stefan Blöcher,Men,FRG,West Germany,M,Silver
Seoul,1988,Hockey,Hockey,hockey,Lorraine Hillas,Women,AUS,Australia,W,Gold
Seoul,1988,Hockey,Hockey,hockey,Rechelle Hawkes,Women,AUS,Australia,W,Gold
Seoul,1988,Hockey,Hockey,hockey,Thomas Werner Reck,Men,FRG,West Germany,M,Silver
Seoul,1988,Hockey,Hockey,hockey,Gum Shil Han,Women,KOR,"Korea, South",W,Silver
Seoul,1988,Hockey,Hockey,hockey,Michael Hilgers,Men,FRG,West Germany,M,Silver
Seoul,1988,Hockey,Hockey,hockey,Maurits Crucq,Men,NED,Netherlands,M,Bronze
Seoul,1988,Hockey,Hockey,hockey,Richard Alexander Leman,Men,GBR,United Kingdom,M,Gold
Seoul,1988,Hockey,Hockey,hockey,Horst-ulrich Hanel,Men,FRG,West Germany,M,Silver
Seoul,1988,Hockey,Hockey,hockey,Aletta Van Manen,Women,NED,Netherlands,W,Bronze
Seoul,1988,Hockey,Hockey,hockey,Carina Benninga,Women,NED,Netherlands,W,Bronze
Seoul,1988,Hockey,Hockey,hockey,Tobias Frank,Men,FRG,West Germany,M,Silver
Seoul,1988,Hockey,Hockey,hockey,Steven James Batchelor,Men,GBR,United Kingdom,M,Gold
Seoul,1988,Hockey,Hockey,hockey,Jonathan Nicholas M. Potter,Men,GBR,United Kingdom,M,Gold
Seoul,1988,Hockey,Hockey,hockey,Floris Jan Bovelander,Men,NED,Netherlands,M,Bronze
Seoul,1988,Hockey,Hockey,hockey,Choon-ok Choi,Women,KOR,"Korea, South",W,Silver
Seoul,1988,Hockey,Hockey,hockey,Jan Hidde Kruize,Men,NED,Netherlands,M,Bronze
Seoul,1988,Hockey,Hockey,hockey,Sean Robin Kerly,Men,GBR,United Kingdom,M,Gold
Seoul,1988,Hockey,Hockey,hockey,Paul Jason Barber,Men,GBR,United Kingdom,M,Gold
Seoul,1988,Hockey,Hockey,hockey,Helena Johanna Lejeune Van Der Ben,Women,NED,Netherlands,W,Bronze
Seoul,1988,Hockey,Hockey,hockey,Mi-sun Kim,Women,KOR,"Korea, South",W,Silver
Seoul,1988,Hockey,Hockey,hockey,Taco Van Den Honert,Men,NED,Netherlands,M,Bronze
Seoul,1988,Hockey,Hockey,hockey,Eun-kyung Chung,Women,KOR,"Korea, South",W,Silver
Seoul,1988,Hockey,Hockey,hockey,Yvonne Buter,Women,NED,Netherlands,W,Bronze
Seoul,1988,Hockey,Hockey,hockey,Young-sook Kim,Women,KOR,"Korea, South",W,Silver
Seoul,1988,Hockey,Hockey,hockey,Michelle Edith Capes-hager,Women,AUS,Australia,W,Gold
Seoul,1988,Hockey,Hockey,hockey,Martine Ohr,Women,NED,Netherlands,W,Bronze
Seoul,1988,Hockey,Hockey,hockey,Eleonoor Wendeline Holsboer,Women,NED,Netherlands,W,Bronze
Seoul,1988,Hockey,Hockey,hockey,Andreas Keller,Men,FRG,West Germany,M,Silver
Seoul,1988,Hockey,Hockey,hockey,Dirk Brinkmann,Men,FRG,West Germany,M,Silver
Seoul,1988,Hockey,Hockey,hockey,Jacqueline Margaret Pereira,Women,AUS,Australia,W,Gold
Seoul,1988,Hockey,Hockey,hockey,Kulbir Singh Bhaura,Men,GBR,United Kingdom,M,Gold
Seoul,1988,Hockey,Hockey,hockey,Thomas Brinkmann,Men,FRG,West Germany,M,Silver
Seoul,1988,Hockey,Hockey,hockey,Sally May Carbon,Women,AUS,Australia,W,Gold
Seoul,1988,Hockey,Hockey,hockey,Jacques Brinkman,Men,NED,Netherlands,M,Bronze
Seoul,1988,Hockey,Hockey,hockey,Kwang-mi Seo,Women,KOR,"Korea, South",W,Silver
Seoul,1988,Hockey,Hockey,hockey,Loretta Dorman,Women,AUS,Australia,W,Gold
Seoul,1988,Hockey,Hockey,hockey,Richard David Allan Dodds,Men,GBR,United Kingdom,M,Gold
Seoul,1988,Hockey,Hockey,hockey,Lee Capes,Women,AUS,Australia,W,Gold
Seoul,1988,Hockey,Hockey,hockey,Ian Charles Boucher Taylor,Men,GBR,United Kingdom,M,Gold
Seoul,1988,Hockey,Hockey,hockey,Elspeth Clement-denning,Women,AUS,Australia,W,Gold
Seoul,1988,Hockey,Hockey,hockey,Willemien Aardenburg,Women,NED,Netherlands,W,Bronze
Seoul,1988,Hockey,Hockey,hockey,Sharon Patmore,Women,AUS,Australia,W,Gold
Seoul,1988,Hockey,Hockey,hockey,Marieke Birgitta Van Doorn,Women,NED,Netherlands,W,Bronze
Seoul,1988,Hockey,Hockey,hockey,Eun-jung Chang,Women,KOR,"Korea, South",W,Silver
Seoul,1988,Hockey,Hockey,hockey,Hendrik Jan Kooijman,Men,NED,Netherlands,M,Bronze
Seoul,1988,Hockey,Hockey,hockey,Annemieke Fokke,Women,NED,Netherlands,W,Bronze
Seoul,1988,Hockey,Hockey,hockey,Tracey Lee Belbin,Women,AUS,Australia,W,Gold
Seoul,1988,Hockey,Hockey,hockey,Maria Yolanda C. Bolhuis-eijsvogel,Women,NED,Netherlands,W,Bronze
Seoul,1988,Hockey,Hockey,hockey,Volker Fried,Men,FRG,West Germany,M,Silver
Seoul,1988,Hockey,Hockey,hockey,Laurien Willemse,Women,NED,Netherlands,W,Bronze
Seoul,1988,Hockey,Hockey,hockey,Timotheus Bernardus Steens,Men,NED,Netherlands,M,Bronze
Seoul,1988,Hockey,Hockey,hockey,Michael Metz,Men,FRG,West Germany,M,Silver
Seoul,1988,Hockey,Hockey,hockey,Keum-sook Hwang,Women,KOR,"Korea, South",W,Silver
Seoul,1988,Hockey,Hockey,hockey,Maree Fish,Women,AUS,Australia,W,Gold
Seoul,1988,Hockey,Hockey,hockey,Alexandra Pisani,Women,AUS,Australia,W,Gold
Seoul,1988,Hockey,Hockey,hockey,Sang-hyun Chung,Women,KOR,"Korea, South",W,Silver
Seoul,1988,Hockey,Hockey,hockey,Kathleen Anne Partridge,Women,AUS,Australia,W,Gold
Seoul,1988,Hockey,Hockey,hockey,Won-sim Jin,Women,KOR,"Korea, South",W,Silver
Seoul,1988,Hockey,Hockey,hockey,Kye-sook Lim,Women,KOR,"Korea, South",W,Silver
Seoul,1988,Hockey,Hockey,hockey,Erik Robbert Parlevliet,Men,NED,Netherlands,M,Bronze
Seoul,1988,Hockey,Hockey,hockey,Soon-ja Park,Women,KOR,"Korea, South",W,Silver
Seoul,1988,Hockey,Hockey,hockey,Rene Nico Hubertus Klaassen,Men,NED,Netherlands,M,Bronze
Seoul,1988,Hockey,Hockey,hockey,Soon-duk Kim,Women,KOR,"Korea, South",W,Silver
Seoul,1988,Hockey,Hockey,hockey,James William Kirkwood,Men,GBR,United Kingdom,M,Gold
Seoul,1988,Hockey,Hockey,hockey,Elisabeth Anne Marie Lejeune,Women,NED,Netherlands,W,Bronze
Seoul,1988,Hockey,Hockey,hockey,Carsten Fischer,Men,FRG,West Germany,M,Silver
Seoul,1988,Hockey,Hockey,hockey,Ingrid Imelda Wolff,Women,NED,Netherlands,W,Bronze
